timeStamp,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020
2022-06-25 19:31:30 +0000 ,-60.791435,-200.0,-62.779247,-63.624054,-69.50902,-71.57428,-70.04634,-200.0,-69.301186,-70.91641,-87.284294,-200.0,-200.0,-79.61579,-200.0,-86.51154,-200.0,-89.737885,-84.06885,-81.31665
2022-06-25 19:31:31 +0000 ,-60.679516,-200.0,-63.444088,-63.142876,-200.0,-72.19177,-69.89194,-70.34088,-200.0,-200.0,-200.0,-83.4677,-78.44113,-200.0,-80.50053,-200.0,-200.0,-89.73963,-83.99808,-200.0
2022-06-25 19:31:32 +0000 ,-200.0,-200.0,-200.0,-200.0,-69.468315,-200.0,-200.0,-70.7395,-69.9007,-71.136024,-87.2835,-83.70788,-78.29716,-79.26224,-80.18035,-200.0,-92.90174,-89.95655,-83.91268,-81.1156
2022-06-25 19:31:33 +0000 ,-60.79534,-200.0,-63.527313,-62.832623,-69.51381,-72.14614,-200.0,-70.974266,-70.07462,-71.2955,-87.15016,-83.92466,-78.380806,-79.09222,-80.03801,-85.99579,-200.0,-200.0,-200.0,-81.10856
2022-06-25 19:31:34 +0000 ,-60.78932,-200.0,-63.72104,-62.590275,-69.68517,-71.81209,-69.53543,-71.0827,-70.13312,-71.44134,-86.9662,-200.0,-200.0,-78.86901,-80.01408,-85.612564,-200.0,-89.89254,-83.769714,-81.11995
2022-06-25 19:31:35 +0000 ,-60.59203,-200.0,-64.13134,-62.174015,-69.88323,-71.42107,-69.212265,-200.0,-70.077515,-71.769325,-86.86286,-200.0,-200.0,-78.55866,-200.0,-85.23861,-200.0,-89.66574,-83.48855,-81.10969
2022-06-25 19:31:36 +0000 ,-60.2405,-200.0,-64.80741,-61.73134,-200.0,-71.10769,-69.00231,-71.22607,-200.0,-200.0,-200.0,-84.10223,-78.45446,-200.0,-80.01287,-200.0,-200.0,-89.43767,-82.99544,-200.0
2022-06-25 19:31:37 +0000 ,-200.0,-200.0,-200.0,-200.0,-69.675064,-200.0,-68.89588,-71.1832,-69.98533,-72.00153,-86.98367,-84.264595,-78.43626,-77.99467,-79.75225,-200.0,-93.08126,-89.29398,-82.61224,-81.55446
2022-06-25 19:31:38 +0000 ,-60.007458,-200.0,-64.9893,-61.326538,-69.425514,-70.8418,-200.0,-71.14685,-69.965904,-72.10764,-87.0913,-84.41307,-78.26918,-77.65575,-79.4961,-85.26524,-93.24542,-200.0,-200.0,-81.45712
2022-06-25 19:31:39 +0000 ,-59.83571,-200.0,-65.11998,-61.021248,-69.282875,-70.66354,-68.81923,-71.58845,-69.90394,-71.92446,-87.03929,-84.28932,-78.01015,-77.42853,-79.0879,-85.28391,-200.0,-89.313034,-82.43295,-81.16134
