,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,heading,direction
84,A06,-200.0,-200.0,-200.0,-70.119064,-67.080086,-64.71341,-56.900455,-69.953606,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.38424,-200.0,-200.0,-200.0,-71.49492,-200.0,-200.0,-200.0,29.749082565307617,N
85,A06,-200.0,-200.0,-200.0,-71.30945,-67.07655,-64.625215,-56.816982,-69.95565,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.04071,-200.0,-200.0,-200.0,-71.42923,-200.0,-200.0,-200.0,29.749082565307617,N
86,A06,-72.66548,-200.0,-200.0,-71.29587,-67.02912,-65.34116,-56.737206,-69.95761,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.58715,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,30.75243186950684,N
87,A06,-200.0,-200.0,-200.0,-71.23899,-68.520647,-65.32618,-62.295471500000005,-69.36859,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.56135,-200.0,-200.0,-200.0,-71.366455,-200.0,-200.0,-200.0,29.743486404418945,N
88,A06,-200.0,-200.0,-200.0,-71.14075,-68.520647,-65.35577,-56.70485,-69.95948,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.492775,-200.0,-200.0,-200.0,-71.26256,-200.0,-200.0,-200.0,29.743486404418945,N
89,A06,-200.0,-200.0,-200.0,-70.119064,-66.98381,-65.42793,-56.630043,-70.005264,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.47114,-200.0,-200.0,-200.0,-71.25103,-200.0,-200.0,-200.0,25.38188362121582,N
90,A06,-200.0,-200.0,-200.0,-71.09071,-67.02853,-64.625215,-56.55854,-70.005035,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.04071,-200.0,-200.0,-200.0,-71.37165,-200.0,-200.0,-200.0,92.96118927001952,E
91,A06,-200.0,-200.0,-200.0,-70.86746,-67.15921,-65.58467,-56.446335,-69.87293,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.62602,-200.0,-200.0,-200.0,-72.69699,-200.0,-200.0,-200.0,119.251953125,E
92,A06,-200.0,-200.0,-200.0,-70.61021,-68.520647,-65.69062,-62.295471500000005,-69.36859,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.42304,-200.0,-200.0,-200.0,-71.26762,-200.0,-200.0,-200.0,119.251953125,E
93,A06,-200.0,-200.0,-200.0,-70.40812,-68.520647,-65.704185,-56.865208,-69.9664,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.40449,-200.0,-200.0,-200.0,-71.21203,-200.0,-200.0,-200.0,114.98555755615234,E
94,A06,-200.0,-200.0,-200.0,-70.119064,-67.50388,-65.760994,-57.30947,-69.96788,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.47446,-200.0,-200.0,-200.0,-71.15889,-200.0,-200.0,-200.0,113.9654312133789,E
95,A06,-200.0,-200.0,-200.0,-70.1711,-67.74538,-64.625215,-57.821827,-70.32054,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.04071,-200.0,-200.0,-200.0,-71.32726,-200.0,-200.0,-200.0,112.90979766845705,E
96,A06,-200.0,-200.0,-200.0,-69.9445,-67.93225,-65.859146,-58.31164,-70.7015,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.45365,-200.0,-200.0,-200.0,-72.69699,-200.0,-200.0,-200.0,113.96434783935548,E
97,A06,-200.0,-200.0,-200.0,-69.90313,-68.286476,-65.86532,-62.295471500000005,-69.36859,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.30226,-200.0,-200.0,-200.0,-71.18144,-200.0,-200.0,-200.0,109.47019958496094,E
98,A06,-200.0,-200.0,-200.0,-69.90737,-68.520647,-65.783585,-58.955166,-70.84623,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.15753,-200.0,-200.0,-200.0,-71.08585,-200.0,-200.0,-200.0,108.4581069946289,E
99,A06,-200.0,-200.0,-200.0,-70.119064,-68.36169,-65.61782,-59.5704,-70.98457,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.150635,-200.0,-200.0,-200.0,-71.1259,-200.0,-200.0,-200.0,108.4581069946289,E
100,A06,-200.0,-200.0,-200.0,-69.82384,-68.521324,-64.625215,-60.246204,-71.07296,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.04071,-200.0,-200.0,-200.0,-71.2518,-200.0,-200.0,-200.0,108.4581069946289,E
101,A06,-200.0,-200.0,-200.0,-69.568794,-68.67392,-65.54695,-60.97991,-71.11361,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.144035,-200.0,-200.0,-200.0,-72.69699,-200.0,-200.0,-200.0,108.4581069946289,E
102,A06,-200.0,-200.0,-200.0,-69.28116,-68.520647,-65.435394,-62.295471500000005,-69.36859,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.225334,-200.0,-200.0,-200.0,-71.37217,-200.0,-200.0,-200.0,109.48420715332033,E
103,A06,-200.0,-200.0,-200.0,-69.09371,-68.520647,-65.41632,-61.112156,-71.10863,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.30306,-200.0,-200.0,-200.0,-71.531044,-200.0,-200.0,-200.0,109.01952362060548,E
104,A06,-200.0,-200.0,-200.0,-70.119064,-68.86364,-65.835976,-61.238598,-71.10387,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.245995,-200.0,-200.0,-200.0,-71.464005,-200.0,-200.0,-200.0,103.1042022705078,E
