,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,CompassString
48,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-83.87147,-78.63747,-82.687515,-87.29829,-89.184875,-200,-200,-200,-200,-86.71022,-74.29370499999999,-82.829285,-84.40345500000001,-66.09859,-200,-53.9048,-200.0,3
49,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-83.87147,-78.34768,-79.808152,-87.29829,-89.184875,-200,-200,-200,-200,-86.44893,-74.29370499999999,-82.87069,-84.40345500000001,-66.06055,-200,-54.145557,-65.01976,3
50,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-88.306595,-78.075676,-79.808152,-87.29829,-89.184875,-200,-200,-200,-200,-86.24218,-77.20894,-81.24575,-84.40345500000001,-65.845924,-200,-54.373714,-65.43638,3
51,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-83.87147,-70.99462,-82.50966,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-77.06321,-82.90979,-84.40345500000001,-66.46568,-200,-61.421215000000004,-200.0,3
52,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-83.87147,-77.89213,-82.37973,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-76.8914,-82.87892,-84.40345500000001,-66.48347,-200,-61.421215000000004,-200.0,3
53,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-83.87147,-77.93131,-82.0767,-87.29829,-89.184875,-200,-200,-200,-200,-86.1962,-74.29370499999999,-82.7831,-89.63427,-66.36962,-200,-54.557594,-65.71638,3
54,S06,-88.04828,-200,-88.48161,-85.61436,-82.99975,-88.11131,-77.86444,-79.808152,-87.29829,-89.184875,-200,-200,-200,-200,-86.116776,-76.76187,-81.24575,-84.40345500000001,-66.2614,-200,-54.892967,-65.94361,3
55,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-87.755745,-70.99462,-79.808152,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-76.47552,-81.24575,-84.40345500000001,-65.845924,-200,-54.991108,-66.12244,3
56,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-87.638756,-70.99462,-81.75569,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-76.171196,-82.62678,-89.22526,-66.1268,-200,-61.421215000000004,-200.0,3
57,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-83.87147,-77.69938,-81.48716,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-74.29370499999999,-82.54241,-88.886505,-65.967415,-200,-55.426624,-66.39519,3
58,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-83.87147,-77.24338,-79.808152,-87.29829,-89.184875,-200,-200,-200,-200,-85.97118,-74.29370499999999,-82.525276,-88.770996,-65.845924,-200,-56.11785,-66.68717,3
59,S06,-88.04828,-200,-88.48161,-85.61436,-81.999,-87.53008,-76.84324,-79.808152,-87.29829,-89.184875,-200,-200,-200,-200,-86.04143,-76.102615,-81.24575,-84.40345500000001,-65.845924,-200,-56.35575,-66.8973,3
60,S06,-88.04828,-200,-88.48161,-85.61436,-84.25319,-87.66894,-70.99462,-81.368835,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-75.943985,-82.50895,-88.62416,-65.971306,-200,-61.421215000000004,-200.0,3
61,S06,-88.04828,-200,-88.48161,-89.800606,-80.47152,-87.798645,-76.52711,-81.2567,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-75.792595,-82.5546,-88.5246,-65.94239,-200,-56.255856,-200.0,3
62,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-83.87147,-76.32094,-81.117584,-87.29829,-89.184875,-200,-200,-200,-200,-85.90429,-74.29370499999999,-82.44732,-88.50518,-65.79719,-200,-56.65965,-66.90066,3
63,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-87.54069,-75.90681,-79.808152,-87.29829,-89.184875,-200,-200,-200,-200,-85.77433,-75.527214,-81.24575,-84.40345500000001,-65.845924,-200,-56.901623,-67.192894,3
64,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-87.44663,-70.99462,-80.6963,-87.29829,-89.184875,-200,-200,-200,-200,-85.61829,-75.36268,-81.24575,-84.40345500000001,-65.845924,-200,-56.99044,-67.565834,3
65,S06,-88.04828,-200,-88.48161,-89.590164,-80.47152,-87.358154,-70.99462,-80.54796,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-75.205124,-82.344696,-87.98064,-65.57097,-200,-61.421215000000004,-200.0,3
66,S06,-88.04828,-200,-88.48161,-89.94719,-80.47152,-83.87147,-75.75655,-80.56201,-87.29829,-89.184875,-200,-200,-200,-200,-85.79114,-74.29370499999999,-82.24643,-87.91059,-65.353935,-200,-57.16075,-67.85913,3
67,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-87.27476,-75.673355,-80.575424,-87.29829,-89.184875,-200,-200,-200,-200,-86.01884,-74.29370499999999,-82.152245,-87.91369,-65.14552,-200,-57.324432,-68.13904,3
68,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-87.16137,-75.53423,-79.808152,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-75.257195,-81.24575,-84.40345500000001,-65.845924,-200,-57.42639,-68.3763,3
