"Date","001","002","003","004","005","006","007","008","009","010","011","012","013","014","015","016","017","018","019","020","accer_x","accer_y","accer_z","gyro_x","gyro_y","gyro_z","magn_x","magn_y","magn_z"
"2022-06-30T05:07:50.889","-200","-74.550285","-200","-200","-200","-200","-200","-200","-86.398155","-67.20421","-75.8924","-80.32379","-54.387154","-200","-200","-200","-200","-200","-200","-71.500175","-0.7266402","1.8698715","9.692925","0.0030543273","0.021828251","-0.032660924","-16.200005","5.0999985","-38.4"
"2022-06-30T05:07:52.007","-200","-74.39465","-82.507286","-68.88196","-200","-84.367325","-200","-200","-86.29539","-67.32677","-76.16936","-200","-54.62544","-77.40068","-200","-200","-200","-200","-200","-71.56385","-0.9624691","1.8746599","9.527725","-0.021991147","-0.028873565","-0.04243477","-15.5","4.5999985","-38.5"
"2022-06-30T05:07:53.139","-77.28998","-74.3779","-82.532326","-68.71179","-200","-84.09454","-82.08349","-200","-200","-200","-200","-80.147484","-200","-77.625206","-200","-200","-200","-200","-200","-200","-1.0618285","1.8686744","9.659407","-0.035430185","-0.047810387","-0.091914855","-14.800003","4.5","-38.7"
"2022-06-30T05:07:54.247","-200","-200","-82.45752","-200","-200","-200","-200","-200","-200","-200","-75.89892","-79.98752","-200","-200","-200","-200","-200","-200","-200","-200","-1.1480197","1.6831238","9.627085","-0.02443461","-0.013601933","0.024149543","-14.800003","3.699997","-38.5"
"2022-06-30T05:07:55.364","-200","-74.9801","-200","-200","-200","-200","-82.07906","-200","-85.86161","-67.3129","-200","-200","-54.640865","-200","-200","-200","-200","-200","-200","-71.623","-1.127669","1.6986861","9.682152","0.022602014","-0.030095294","-0.06503678","-14.800003","4.4000015","-38.7"
"2022-06-30T05:07:56.482","-200","-200","-200","-200","-200","-83.943474","-200","-200","-85.48119","-67.30001","-200","-200","-54.575203","-77.26682","-89.312096","-200","-200","-200","-200","-200","-1.0941502","1.6603789","9.697714","-0.02443461","0.03587815","-0.041823905","-14.900002","3.800003","-38.7"
"2022-06-30T05:07:57.613","-200","-75.4611","-82.95301","-68.72403","-200","-83.852135","-81.719284","-81.22401","-85.2675","-67.288","-200","-79.890495","-54.552807","-76.98265","-200","-200","-200","-200","-89.71573","-71.55805","-1.3132197","1.9393034","9.44752","0.0085521145","-0.044756062","-0.044267364","-14.300003","2.699997","-39.1"
"2022-06-30T05:07:58.723","-77.617294","-200","-83.22721","-68.694214","-200","-83.76815","-81.391266","-81.56838","-200","-200","-200","-79.75465","-200","-77.11492","-200","-200","-200","-200","-200","-200","-1.2042835","1.8974048","9.622296","-0.010384709","-0.009936741","-0.024719678","-14.900002","1.5999985","-38.8"
"2022-06-30T05:07:59.841","-200","-200","-83.5241","-200","-200","-200","-81.13788","-81.882355","-200","-200","-75.69094","-79.62974","-54.531834","-200","-200","-200","-200","-200","-200","-200","-1.2366052","2.0039468","9.53012","-0.01527163","-0.0038280888","-0.003339395","-14.800003","1.199997","-38.8"
"2022-06-30T05:08:00.959","-200","-75.87147","-200","-200","-200","-83.69064","-200","-200","-85.193634","-67.47148","-75.53893","-200","-54.549164","-200","-89.29294","-200","-200","-200","-200","-71.65314","-1.1420342","1.9859903","9.536105","0.015271632","0.015719598","0.002158394","-15.0","1.5999985","-38.6"
"2022-06-30T05:08:02.082","-200","-75.99017","-83.33204","-69.10661","-200","-83.74623","-200","-200","-85.01634","-67.681244","-200","-200","-54.60163","-76.94023","-89.27586","-94.5998","-200","-200","-89.825","-71.590416","-2.6360161","2.9855695","9.370906","0.13255776","-0.34408003","-1.006991","-11.822998","-14.719002","-34.959"
"2022-06-30T05:08:03.192","-77.42713","-200","-83.19481","-69.02458","-200","-83.79787","-80.99559","-81.74689","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-2.0362685","3.9001546","8.841787","-0.051923543","-0.039258275","-0.062593326","-7.0999985","-24.599998","-29.6"
