,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,CompassString
67,A04,-70.259575,-80.43516,-68.86413,-66.95775,-68.976074,-63.41836,-67.98422,-70.73606,-71.0,-75.8307,-88.864835,-86.26754,-79.212975,-83.08936,-75.3859,-81.175514,-88.79866,-89.09826,-78.489204,-85.482704,-200,-87.32363,3
68,A04,-69.036896,-80.29021,-67.03969000000001,-66.95899,-67.76782,-63.236465,-65.97723,-69.86318,-71.0,-75.8307,-88.864835,-86.29192,-79.20672,-83.08936,-75.56323,-81.0457,-88.79866,-89.09826,-78.489204,-85.482704,-200,-200.0,3
69,A04,-70.219124,-80.08819,-67.03969000000001,-65.21416,-67.774826,-66.87109000000001,-65.889755,-69.8672,-71.68323,-76.046875,-88.864835,-86.495,-79.20072,-85.445366,-75.701164,-81.25865,-88.79866,-89.09826,-79.24434,-85.482704,-200,-87.37747,3
70,A04,-69.036896,-79.666325,-68.86807,-65.21416,-67.841064,-66.87109000000001,-65.805916,-69.871056,-71.543816,-75.94902,-88.74512,-86.495,-79.63336,-85.43081,-76.27736,-82.01598,-88.79866,-89.09826,-79.643234,-87.19555,-200,-87.39713,3
71,A04,-70.11745,-79.666325,-68.90052,-66.78611,-68.976074,-63.08968,-67.98422,-70.73606,-71.0,-75.8307,-88.59929,-86.495,-79.19497,-85.41697,-76.27736,-82.01598,-88.79866,-89.09826,-78.489204,-85.482704,-200,-200.0,3
72,A04,-70.30032,-80.21175,-68.84666,-66.84957,-68.976074,-62.920753,-65.92615,-69.98942,-71.0,-75.8307,-88.864835,-86.44579,-79.047745,-83.08936,-75.74094,-81.220665,-88.79866,-89.09826,-78.489204,-85.482704,-200,-87.41588,3
73,A04,-69.036896,-80.578224,-67.03969000000001,-65.21416,-68.08077,-62.785606,-66.0416,-70.07474,-71.76287,-75.761116,-88.57655,-86.495,-78.96231,-83.08936,-75.74876,-81.065254,-88.79866,-86.94621,-79.422104,-87.082535,-200,-200.0,3
74,A04,-69.036896,-80.897354,-67.03969000000001,-65.21416,-68.31053,-66.87109000000001,-66.180595,-70.07264,-71.97284,-75.6131,-88.55521,-86.495,-79.63336,-85.27746,-76.27736,-82.01598,-88.79866,-86.94831,-79.14685,-86.906555,-200,-87.58687,3
75,A04,-69.036896,-79.666325,-68.76686,-66.712135,-68.53096,-66.87109000000001,-67.98422,-70.73606,-72.37495,-75.8307,-88.31815,-86.49571,-78.907875,-85.14448,-76.27736,-82.01598,-88.79866,-86.98821,-78.91732,-86.74007,-200,-87.599335,3
76,A04,-70.13802,-80.84009,-68.912025,-66.55202,-68.976074,-62.682625,-67.98422,-70.73606,-71.0,-75.8307,-88.864835,-86.48006,-78.82801,-83.08936,-75.786,-81.00458,-88.79866,-89.09826,-78.489204,-85.482704,-200,-87.55173,3
77,A04,-70.19422,-80.78531,-68.80458,-66.508965,-68.976074,-62.556396,-66.20332,-70.098366,-71.0,-75.80867,-88.864835,-86.495,-78.669464,-83.08936,-75.61601,-80.85938,-88.79866,-89.09826,-78.85676,-86.64886,-200,-200.0,3
78,A04,-70.00983,-80.703476,-67.03969000000001,-65.21416,-68.657616,-62.407913,-66.225204,-70.095665,-72.25096,-76.08608,-88.448364,-86.495,-79.63336,-85.04819,-75.45308,-80.920746,-88.79866,-86.98865,-78.799034,-86.66033,-200,-200.0,3
79,A04,-69.036896,-79.666325,-68.70108,-66.3302,-68.77934,-66.87109000000001,-66.30069,-70.12027,-72.27196,-76.17283,-88.864835,-86.620575,-79.63336,-84.86564,-76.27736,-82.01598,-88.79866,-87.02522,-78.6827,-86.767586,-200,-87.535515,3
80,A04,-69.036896,-79.666325,-68.70914,-66.294014,-68.976074,-66.87109000000001,-67.98422,-70.73606,-71.0,-75.8307,-88.74446,-86.90778,-78.813156,-84.57195,-75.29676,-82.01598,-88.79866,-89.09826,-78.489204,-85.482704,-200,-87.636024,3
81,A04,-69.86264,-80.56702,-67.03969000000001,-66.23218,-68.976074,-62.264595,-66.18475,-70.73606,-71.0,-75.8307,-88.864835,-87.031296,-79.138824,-83.08936,-75.14665,-81.09303,-88.79866,-89.09826,-78.45082,-85.482704,-200,-87.76112,3
82,A04,-69.547485,-80.37876,-67.03969000000001,-65.21416,-68.86868,-62.099888,-66.07292,-70.22485,-72.23667,-76.16775,-88.821,-86.495,-79.63336,-83.08936,-75.03042,-81.118454,-88.79866,-86.8475,-78.28856,-86.774925,-200,-200.0,3
83,A04,-69.036896,-80.25467,-67.03969000000001,-65.21416,-68.844826,-66.87109000000001,-66.09749,-70.031784,-72.559746,-75.84374,-88.864835,-86.495,-79.63336,-84.55515,-76.27736,-82.01598,-88.79866,-86.74891,-78.074425,-86.68866,-200,-87.597855,3
84,A04,-69.036896,-79.666325,-68.8238,-66.41303,-68.90346,-66.87109000000001,-67.98422,-70.73606,-72.81656,-75.61889,-88.76038,-87.17921,-79.63336,-84.77115,-76.27736,-82.01598,-88.79866,-86.68957,-77.86918,-86.57571,-200,-87.44094,3
85,A04,-69.036896,-79.99525,-68.80196,-66.42859,-68.976074,-62.019005,-67.98422,-70.73606,-71.0,-75.8307,-88.864835,-87.29146,-79.13515,-83.08936,-75.33472,-81.087425,-88.79866,-89.09826,-78.489204,-85.482704,-200,-87.34549,3
86,A04,-69.38846,-79.71798,-67.03969000000001,-66.522484,-68.976074,-61.86309,-66.14751,-70.269455,-71.0,-75.8307,-88.864835,-86.495,-79.21047,-83.08936,-75.60017,-81.24981,-88.79866,-86.93291,-77.84426,-86.70924,-200,-200.0,3
87,A04,-69.23575,-79.666325,-67.03969000000001,-65.21416,-69.04085,-61.712265,-66.19585,-70.656746,-72.92933,-75.45965,-88.539444,-86.495,-79.63336,-84.89237,-75.529434,-82.01598,-88.79866,-87.000465,-77.79199,-86.56905,-200,-200.0,3
88,A04,-69.036896,-79.666325,-68.59684,-65.21416,-69.06648,-66.87109000000001,-66.29439,-70.73606,-73.01138,-75.33464,-88.32942,-87.399055,-79.63336,-83.08936,-76.27736,-82.01598,-88.79866,-87.0968,-77.79782,-86.493576,-200,-87.336,3
89,A04,-69.14504,-79.666325,-68.42471,-66.37839,-69.17073,-61.540737,-67.98422,-70.73606,-73.09058,-75.8307,-88.864835,-86.495,-79.1267,-83.08936,-76.27736,-82.01598,-88.79866,-89.09826,-78.489204,-85.482704,-200,-200.0,3
90,A04,-68.94684,-79.83558,-68.258286,-66.161354,-68.976074,-61.45083,-66.20964,-70.63961,-71.0,-75.8307,-88.864835,-87.41628,-79.35655,-83.08936,-75.29951,-81.35183,-88.79866,-89.09826,-78.489204,-85.482704,-200,-200.0,3
91,A04,-68.70112,-80.13929,-67.03969000000001,-65.21416,-69.13995,-61.38897,-66.12762,-70.571236,-71.0,-75.51954,-88.864835,-86.495,-79.2702,-83.08936,-75.15789,-81.50409,-88.79866,-87.12533,-77.83117,-86.479256,-200,-200.0,3
92,A04,-69.036896,-80.324234,-67.03969000000001,-65.21416,-69.084114,-66.87109000000001,-66.09898,-70.50509,-73.24596,-75.779915,-88.41377,-87.46117,-79.63336,-84.86708,-76.27736,-82.01598,-88.79866,-87.30796,-77.9182,-86.49419,-200,-200.0,3
93,A04,-69.036896,-79.666325,-68.12302,-66.08003,-68.97832,-66.87109000000001,-67.98422,-70.73606,-71.0,-75.894714,-88.49417,-86.495,-79.21219,-83.08936,-76.27736,-82.01598,-88.79866,-89.09826,-78.489204,-85.482704,-200,-87.38126,3
94,A04,-69.036896,-80.15523,-67.9921,-66.00133,-68.976074,-61.4043,-67.98422,-70.73606,-71.0,-75.8307,-88.864835,-87.47627,-79.15601,-83.08936,-75.0742,-81.4639,-88.79866,-89.09826,-78.489204,-85.482704,-200,-87.39794,3
